,Method,correlation_group,n_samples,prob_data,iteration,group_stack,V1
1061,Marg,0.2,1000,regression_group_sim_1,61,TRUE,0
1062,Marg,0.2,1000,regression_group_sim_1,62,TRUE,0
1063,Marg,0.2,1000,regression_group_sim_1,63,TRUE,0
1064,Marg,0.2,1000,regression_group_sim_1,64,TRUE,0.4
1065,Marg,0.2,1000,regression_group_sim_1,65,TRUE,0
1066,Marg,0.2,1000,regression_group_sim_1,66,TRUE,0
1067,Marg,0.2,1000,regression_group_sim_1,67,TRUE,0
1068,Marg,0.2,1000,regression_group_sim_1,68,TRUE,0.2
1069,Marg,0.2,1000,regression_group_sim_1,69,TRUE,0.2
1070,Marg,0.2,1000,regression_group_sim_1,70,TRUE,0
1071,Marg,0.2,1000,regression_group_sim_1,71,TRUE,0
1072,Marg,0.2,1000,regression_group_sim_1,72,TRUE,0.2
1073,Marg,0.2,1000,regression_group_sim_1,73,TRUE,0
1074,Marg,0.2,1000,regression_group_sim_1,74,TRUE,0
1075,Marg,0.2,1000,regression_group_sim_1,75,TRUE,0
1076,Marg,0.2,1000,regression_group_sim_1,76,TRUE,0
1077,Marg,0.2,1000,regression_group_sim_1,77,TRUE,0
1078,Marg,0.2,1000,regression_group_sim_1,78,TRUE,0.4
1079,Marg,0.2,1000,regression_group_sim_1,79,TRUE,0.2
1080,Marg,0.2,1000,regression_group_sim_1,80,TRUE,0
1081,Marg,0.2,1000,regression_group_sim_1,81,TRUE,0
1082,Marg,0.2,1000,regression_group_sim_1,82,TRUE,0
1083,Marg,0.2,1000,regression_group_sim_1,83,TRUE,0
1084,Marg,0.2,1000,regression_group_sim_1,84,TRUE,0
1085,Marg,0.2,1000,regression_group_sim_1,85,TRUE,0
1086,Marg,0.2,1000,regression_group_sim_1,86,TRUE,0.4
1087,Marg,0.2,1000,regression_group_sim_1,87,TRUE,0
1088,Marg,0.2,1000,regression_group_sim_1,88,TRUE,0
1089,Marg,0.2,1000,regression_group_sim_1,89,TRUE,0.2
1090,Marg,0.2,1000,regression_group_sim_1,90,TRUE,0
1091,Marg,0.2,1000,regression_group_sim_1,91,TRUE,0
1092,Marg,0.2,1000,regression_group_sim_1,92,TRUE,0.2
1093,Marg,0.2,1000,regression_group_sim_1,93,TRUE,0
1094,Marg,0.2,1000,regression_group_sim_1,94,TRUE,0
1095,Marg,0.2,1000,regression_group_sim_1,95,TRUE,0.2
1096,Marg,0.2,1000,regression_group_sim_1,96,TRUE,0.2
1097,Marg,0.2,1000,regression_group_sim_1,97,TRUE,0.2
1098,Marg,0.2,1000,regression_group_sim_1,98,TRUE,0.2
1099,Marg,0.2,1000,regression_group_sim_1,99,TRUE,0
1100,Marg,0.2,1000,regression_group_sim_1,100,TRUE,0
1101,Marg,0.2,1000,regression_group_sim_1,1,FALSE,0
1102,Marg,0.2,1000,regression_group_sim_1,2,FALSE,0
1103,Marg,0.2,1000,regression_group_sim_1,3,FALSE,0.2
1104,Marg,0.2,1000,regression_group_sim_1,4,FALSE,0
1105,Marg,0.2,1000,regression_group_sim_1,5,FALSE,0.2
1106,Marg,0.2,1000,regression_group_sim_1,6,FALSE,0
1107,Marg,0.2,1000,regression_group_sim_1,7,FALSE,0.2
1108,Marg,0.2,1000,regression_group_sim_1,8,FALSE,0.2
1109,Marg,0.2,1000,regression_group_sim_1,9,FALSE,0
1110,Marg,0.2,1000,regression_group_sim_1,10,FALSE,0.2
1111,Marg,0.2,1000,regression_group_sim_1,11,FALSE,0.2
1112,Marg,0.2,1000,regression_group_sim_1,12,FALSE,0.2
1113,Marg,0.2,1000,regression_group_sim_1,13,FALSE,0
1114,Marg,0.2,1000,regression_group_sim_1,14,FALSE,0.2
1115,Marg,0.2,1000,regression_group_sim_1,15,FALSE,0
1116,Marg,0.2,1000,regression_group_sim_1,16,FALSE,0
1117,Marg,0.2,1000,regression_group_sim_1,17,FALSE,0.2
1118,Marg,0.2,1000,regression_group_sim_1,18,FALSE,0
1119,Marg,0.2,1000,regression_group_sim_1,19,FALSE,0
1120,Marg,0.2,1000,regression_group_sim_1,20,FALSE,0.4
1121,Marg,0.2,1000,regression_group_sim_1,21,FALSE,0
1122,Marg,0.2,1000,regression_group_sim_1,22,FALSE,0
1123,Marg,0.2,1000,regression_group_sim_1,23,FALSE,0.2
1124,Marg,0.2,1000,regression_group_sim_1,24,FALSE,0
1125,Marg,0.2,1000,regression_group_sim_1,25,FALSE,0
1126,Marg,0.2,1000,regression_group_sim_1,26,FALSE,0.2
1127,Marg,0.2,1000,regression_group_sim_1,27,FALSE,0
1128,Marg,0.2,1000,regression_group_sim_1,28,FALSE,0
1129,Marg,0.2,1000,regression_group_sim_1,29,FALSE,0
1130,Marg,0.2,1000,regression_group_sim_1,30,FALSE,0.2
1131,Marg,0.2,1000,regression_group_sim_1,31,FALSE,0.2
1132,Marg,0.2,1000,regression_group_sim_1,32,FALSE,0
1133,Marg,0.2,1000,regression_group_sim_1,33,FALSE,0.2
1134,Marg,0.2,1000,regression_group_sim_1,34,FALSE,0
1135,Marg,0.2,1000,regression_group_sim_1,35,FALSE,0.2
1136,Marg,0.2,1000,regression_group_sim_1,36,FALSE,0.2
1137,Marg,0.2,1000,regression_group_sim_1,37,FALSE,0
1138,Marg,0.2,1000,regression_group_sim_1,38,FALSE,0
1139,Marg,0.2,1000,regression_group_sim_1,39,FALSE,0
1140,Marg,0.2,1000,regression_group_sim_1,40,FALSE,0.2
1141,Marg,0.2,1000,regression_group_sim_1,41,FALSE,0.2
1142,Marg,0.2,1000,regression_group_sim_1,42,FALSE,0
1143,Marg,0.2,1000,regression_group_sim_1,43,FALSE,0
1144,Marg,0.2,1000,regression_group_sim_1,44,FALSE,0
1145,Marg,0.2,1000,regression_group_sim_1,45,FALSE,0
1146,Marg,0.2,1000,regression_group_sim_1,46,FALSE,0
1147,Marg,0.2,1000,regression_group_sim_1,47,FALSE,0
1148,Marg,0.2,1000,regression_group_sim_1,48,FALSE,0
1149,Marg,0.2,1000,regression_group_sim_1,49,FALSE,0.4
1150,Marg,0.2,1000,regression_group_sim_1,50,FALSE,0
1151,Marg,0.2,1000,regression_group_sim_1,51,FALSE,0.2
1152,Marg,0.2,1000,regression_group_sim_1,52,FALSE,0
1153,Marg,0.2,1000,regression_group_sim_1,53,FALSE,0
1154,Marg,0.2,1000,regression_group_sim_1,54,FALSE,0
1155,Marg,0.2,1000,regression_group_sim_1,55,FALSE,0.6
1156,Marg,0.2,1000,regression_group_sim_1,56,FALSE,0
1157,Marg,0.2,1000,regression_group_sim_1,57,FALSE,0
1158,Marg,0.2,1000,regression_group_sim_1,58,FALSE,0.2
1159,Marg,0.2,1000,regression_group_sim_1,59,FALSE,0.4
1160,Marg,0.2,1000,regression_group_sim_1,60,FALSE,0
1161,Marg,0.2,1000,regression_group_sim_1,61,FALSE,0
1162,Marg,0.2,1000,regression_group_sim_1,62,FALSE,0
1163,Marg,0.2,1000,regression_group_sim_1,63,FALSE,0
1164,Marg,0.2,1000,regression_group_sim_1,64,FALSE,0.4
1165,Marg,0.2,1000,regression_group_sim_1,65,FALSE,0
1166,Marg,0.2,1000,regression_group_sim_1,66,FALSE,0
1167,Marg,0.2,1000,regression_group_sim_1,67,FALSE,0
1168,Marg,0.2,1000,regression_group_sim_1,68,FALSE,0.2
1169,Marg,0.2,1000,regression_group_sim_1,69,FALSE,0.2
1170,Marg,0.2,1000,regression_group_sim_1,70,FALSE,0
1171,Marg,0.2,1000,regression_group_sim_1,71,FALSE,0
1172,Marg,0.2,1000,regression_group_sim_1,72,FALSE,0.2
1173,Marg,0.2,1000,regression_group_sim_1,73,FALSE,0
1174,Marg,0.2,1000,regression_group_sim_1,74,FALSE,0
1175,Marg,0.2,1000,regression_group_sim_1,75,FALSE,0
1176,Marg,0.2,1000,regression_group_sim_1,76,FALSE,0
1177,Marg,0.2,1000,regression_group_sim_1,77,FALSE,0
1178,Marg,0.2,1000,regression_group_sim_1,78,FALSE,0.4
1179,Marg,0.2,1000,regression_group_sim_1,79,FALSE,0.2
1180,Marg,0.2,1000,regression_group_sim_1,80,FALSE,0
1181,Marg,0.2,1000,regression_group_sim_1,81,FALSE,0
1182,Marg,0.2,1000,regression_group_sim_1,82,FALSE,0
1183,Marg,0.2,1000,regression_group_sim_1,83,FALSE,0
1184,Marg,0.2,1000,regression_group_sim_1,84,FALSE,0
1185,Marg,0.2,1000,regression_group_sim_1,85,FALSE,0
1186,Marg,0.2,1000,regression_group_sim_1,86,FALSE,0.4
1187,Marg,0.2,1000,regression_group_sim_1,87,FALSE,0
1188,Marg,0.2,1000,regression_group_sim_1,88,FALSE,0
1189,Marg,0.2,1000,regression_group_sim_1,89,FALSE,0.2
1190,Marg,0.2,1000,regression_group_sim_1,90,FALSE,0
1191,Marg,0.2,1000,regression_group_sim_1,91,FALSE,0
1192,Marg,0.2,1000,regression_group_sim_1,92,FALSE,0.2
1193,Marg,0.2,1000,regression_group_sim_1,93,FALSE,0
1194,Marg,0.2,1000,regression_group_sim_1,94,FALSE,0
1195,Marg,0.2,1000,regression_group_sim_1,95,FALSE,0.2
1196,Marg,0.2,1000,regression_group_sim_1,96,FALSE,0.2
1197,Marg,0.2,1000,regression_group_sim_1,97,FALSE,0.2
1198,Marg,0.2,1000,regression_group_sim_1,98,FALSE,0.2
1199,Marg,0.2,1000,regression_group_sim_1,99,FALSE,0
1200,Marg,0.2,1000,regression_group_sim_1,100,FALSE,0
1201,Marg,0.5,1000,regression_group_sim_1,1,TRUE,0
1202,Marg,0.5,1000,regression_group_sim_1,2,TRUE,0
1203,Marg,0.5,1000,regression_group_sim_1,3,TRUE,0.2
1204,Marg,0.5,1000,regression_group_sim_1,4,TRUE,0
1205,Marg,0.5,1000,regression_group_sim_1,5,TRUE,0.4
1206,Marg,0.5,1000,regression_group_sim_1,6,TRUE,0
1207,Marg,0.5,1000,regression_group_sim_1,7,TRUE,0.6
1208,Marg,0.5,1000,regression_group_sim_1,8,TRUE,0.8
1209,Marg,0.5,1000,regression_group_sim_1,9,TRUE,0.2
1210,Marg,0.5,1000,regression_group_sim_1,10,TRUE,0.8
1211,Marg,0.5,1000,regression_group_sim_1,11,TRUE,0.2
1212,Marg,0.5,1000,regression_group_sim_1,12,TRUE,0.4
1213,Marg,0.5,1000,regression_group_sim_1,13,TRUE,0
1214,Marg,0.5,1000,regression_group_sim_1,14,TRUE,0.6
1215,Marg,0.5,1000,regression_group_sim_1,15,TRUE,0.2
1216,Marg,0.5,1000,regression_group_sim_1,16,TRUE,0.8
1217,Marg,0.5,1000,regression_group_sim_1,17,TRUE,0.2
1218,Marg,0.5,1000,regression_group_sim_1,18,TRUE,0.6
1219,Marg,0.5,1000,regression_group_sim_1,19,TRUE,0
1220,Marg,0.5,1000,regression_group_sim_1,20,TRUE,0.8
1221,Marg,0.5,1000,regression_group_sim_1,21,TRUE,0.4
1222,Marg,0.5,1000,regression_group_sim_1,22,TRUE,0.6
1223,Marg,0.5,1000,regression_group_sim_1,23,TRUE,0.4
1224,Marg,0.5,1000,regression_group_sim_1,24,TRUE,0.2
1225,Marg,0.5,1000,regression_group_sim_1,25,TRUE,0.4
1226,Marg,0.5,1000,regression_group_sim_1,26,TRUE,0.4
1227,Marg,0.5,1000,regression_group_sim_1,27,TRUE,0.4
1228,Marg,0.5,1000,regression_group_sim_1,28,TRUE,0
1229,Marg,0.5,1000,regression_group_sim_1,29,TRUE,0.2
1230,Marg,0.5,1000,regression_group_sim_1,30,TRUE,0.6
1231,Marg,0.5,1000,regression_group_sim_1,31,TRUE,0.2
1232,Marg,0.5,1000,regression_group_sim_1,32,TRUE,0.6
1233,Marg,0.5,1000,regression_group_sim_1,33,TRUE,0
1234,Marg,0.5,1000,regression_group_sim_1,34,TRUE,0.2
1235,Marg,0.5,1000,regression_group_sim_1,35,TRUE,0.2
1236,Marg,0.5,1000,regression_group_sim_1,36,TRUE,0.6
1237,Marg,0.5,1000,regression_group_sim_1,37,TRUE,0.2
1238,Marg,0.5,1000,regression_group_sim_1,38,TRUE,0.6
1239,Marg,0.5,1000,regression_group_sim_1,39,TRUE,0.4
1240,Marg,0.5,1000,regression_group_sim_1,40,TRUE,0.4
1241,Marg,0.5,1000,regression_group_sim_1,41,TRUE,0.2
1242,Marg,0.5,1000,regression_group_sim_1,42,TRUE,1
1243,Marg,0.5,1000,regression_group_sim_1,43,TRUE,0
1244,Marg,0.5,1000,regression_group_sim_1,44,TRUE,0.6
1245,Marg,0.5,1000,regression_group_sim_1,45,TRUE,0
1246,Marg,0.5,1000,regression_group_sim_1,46,TRUE,0
1247,Marg,0.5,1000,regression_group_sim_1,47,TRUE,0.2
1248,Marg,0.5,1000,regression_group_sim_1,48,TRUE,0.8
1249,Marg,0.5,1000,regression_group_sim_1,49,TRUE,0.8
1250,Marg,0.5,1000,regression_group_sim_1,50,TRUE,0.8
1251,Marg,0.5,1000,regression_group_sim_1,51,TRUE,0.2
1252,Marg,0.5,1000,regression_group_sim_1,52,TRUE,0.6
1253,Marg,0.5,1000,regression_group_sim_1,53,TRUE,0
1254,Marg,0.5,1000,regression_group_sim_1,54,TRUE,0.8
1255,Marg,0.5,1000,regression_group_sim_1,55,TRUE,0.8
1256,Marg,0.5,1000,regression_group_sim_1,56,TRUE,0
1257,Marg,0.5,1000,regression_group_sim_1,57,TRUE,0.4
1258,Marg,0.5,1000,regression_group_sim_1,58,TRUE,0.2
1259,Marg,0.5,1000,regression_group_sim_1,59,TRUE,0.4
1260,Marg,0.5,1000,regression_group_sim_1,60,TRUE,0.4
1261,Marg,0.5,1000,regression_group_sim_1,61,TRUE,0.2
1262,Marg,0.5,1000,regression_group_sim_1,62,TRUE,0.2
1263,Marg,0.5,1000,regression_group_sim_1,63,TRUE,0.2
1264,Marg,0.5,1000,regression_group_sim_1,64,TRUE,0.8
1265,Marg,0.5,1000,regression_group_sim_1,65,TRUE,0.2
1266,Marg,0.5,1000,regression_group_sim_1,66,TRUE,0
1267,Marg,0.5,1000,regression_group_sim_1,67,TRUE,0.4
1268,Marg,0.5,1000,regression_group_sim_1,68,TRUE,0.6
1269,Marg,0.5,1000,regression_group_sim_1,69,TRUE,1
1270,Marg,0.5,1000,regression_group_sim_1,70,TRUE,0
1271,Marg,0.5,1000,regression_group_sim_1,71,TRUE,0.8
1272,Marg,0.5,1000,regression_group_sim_1,72,TRUE,0.8
1273,Marg,0.5,1000,regression_group_sim_1,73,TRUE,0.2
1274,Marg,0.5,1000,regression_group_sim_1,74,TRUE,0.2
1275,Marg,0.5,1000,regression_group_sim_1,75,TRUE,0.4
1276,Marg,0.5,1000,regression_group_sim_1,76,TRUE,0
1277,Marg,0.5,1000,regression_group_sim_1,77,TRUE,0
1278,Marg,0.5,1000,regression_group_sim_1,78,TRUE,0.2
1279,Marg,0.5,1000,regression_group_sim_1,79,TRUE,0.8
1280,Marg,0.5,1000,regression_group_sim_1,80,TRUE,1
1281,Marg,0.5,1000,regression_group_sim_1,81,TRUE,0
1282,Marg,0.5,1000,regression_group_sim_1,82,TRUE,0
1283,Marg,0.5,1000,regression_group_sim_1,83,TRUE,0.4
1284,Marg,0.5,1000,regression_group_sim_1,84,TRUE,0
1285,Marg,0.5,1000,regression_group_sim_1,85,TRUE,0
1286,Marg,0.5,1000,regression_group_sim_1,86,TRUE,0.8
1287,Marg,0.5,1000,regression_group_sim_1,87,TRUE,0.4
1288,Marg,0.5,1000,regression_group_sim_1,88,TRUE,0.6
1289,Marg,0.5,1000,regression_group_sim_1,89,TRUE,0.6
1290,Marg,0.5,1000,regression_group_sim_1,90,TRUE,0
1291,Marg,0.5,1000,regression_group_sim_1,91,TRUE,0
1292,Marg,0.5,1000,regression_group_sim_1,92,TRUE,0.8
1293,Marg,0.5,1000,regression_group_sim_1,93,TRUE,0
1294,Marg,0.5,1000,regression_group_sim_1,94,TRUE,0.4
1295,Marg,0.5,1000,regression_group_sim_1,95,TRUE,0.6
1296,Marg,0.5,1000,regression_group_sim_1,96,TRUE,0.8
1297,Marg,0.5,1000,regression_group_sim_1,97,TRUE,0.8
1298,Marg,0.5,1000,regression_group_sim_1,98,TRUE,0
1299,Marg,0.5,1000,regression_group_sim_1,99,TRUE,0
1300,Marg,0.5,1000,regression_group_sim_1,100,TRUE,0
1301,Marg,0.5,1000,regression_group_sim_1,1,FALSE,0
1302,Marg,0.5,1000,regression_group_sim_1,2,FALSE,0
1303,Marg,0.5,1000,regression_group_sim_1,3,FALSE,0.2
1304,Marg,0.5,1000,regression_group_sim_1,4,FALSE,0
1305,Marg,0.5,1000,regression_group_sim_1,5,FALSE,0.4
1306,Marg,0.5,1000,regression_group_sim_1,6,FALSE,0
1307,Marg,0.5,1000,regression_group_sim_1,7,FALSE,0.6
1308,Marg,0.5,1000,regression_group_sim_1,8,FALSE,0.8
1309,Marg,0.5,1000,regression_group_sim_1,9,FALSE,0.2
1310,Marg,0.5,1000,regression_group_sim_1,10,FALSE,0.8
1311,Marg,0.5,1000,regression_group_sim_1,11,FALSE,0.2
1312,Marg,0.5,1000,regression_group_sim_1,12,FALSE,0.4
1313,Marg,0.5,1000,regression_group_sim_1,13,FALSE,0
1314,Marg,0.5,1000,regression_group_sim_1,14,FALSE,0.6
1315,Marg,0.5,1000,regression_group_sim_1,15,FALSE,0.2
1316,Marg,0.5,1000,regression_group_sim_1,16,FALSE,0.8
1317,Marg,0.5,1000,regression_group_sim_1,17,FALSE,0.2
1318,Marg,0.5,1000,regression_group_sim_1,18,FALSE,0.6
1319,Marg,0.5,1000,regression_group_sim_1,19,FALSE,0
1320,Marg,0.5,1000,regression_group_sim_1,20,FALSE,0.8
1321,Marg,0.5,1000,regression_group_sim_1,21,FALSE,0.4
1322,Marg,0.5,1000,regression_group_sim_1,22,FALSE,0.6
1323,Marg,0.5,1000,regression_group_sim_1,23,FALSE,0.4
1324,Marg,0.5,1000,regression_group_sim_1,24,FALSE,0.2
1325,Marg,0.5,1000,regression_group_sim_1,25,FALSE,0.4
1326,Marg,0.5,1000,regression_group_sim_1,26,FALSE,0.4
1327,Marg,0.5,1000,regression_group_sim_1,27,FALSE,0.4
1328,Marg,0.5,1000,regression_group_sim_1,28,FALSE,0
1329,Marg,0.5,1000,regression_group_sim_1,29,FALSE,0.2
1330,Marg,0.5,1000,regression_group_sim_1,30,FALSE,0.6
1331,Marg,0.5,1000,regression_group_sim_1,31,FALSE,0.2
1332,Marg,0.5,1000,regression_group_sim_1,32,FALSE,0.6
1333,Marg,0.5,1000,regression_group_sim_1,33,FALSE,0
1334,Marg,0.5,1000,regression_group_sim_1,34,FALSE,0.2
1335,Marg,0.5,1000,regression_group_sim_1,35,FALSE,0.2
1336,Marg,0.5,1000,regression_group_sim_1,36,FALSE,0.6
1337,Marg,0.5,1000,regression_group_sim_1,37,FALSE,0.2
1338,Marg,0.5,1000,regression_group_sim_1,38,FALSE,0.6
1339,Marg,0.5,1000,regression_group_sim_1,39,FALSE,0.4
1340,Marg,0.5,1000,regression_group_sim_1,40,FALSE,0.4
1341,Marg,0.5,1000,regression_group_sim_1,41,FALSE,0.2
1342,Marg,0.5,1000,regression_group_sim_1,42,FALSE,1
1343,Marg,0.5,1000,regression_group_sim_1,43,FALSE,0
1344,Marg,0.5,1000,regression_group_sim_1,44,FALSE,0.6
1345,Marg,0.5,1000,regression_group_sim_1,45,FALSE,0
1346,Marg,0.5,1000,regression_group_sim_1,46,FALSE,0
1347,Marg,0.5,1000,regression_group_sim_1,47,FALSE,0.2
1348,Marg,0.5,1000,regression_group_sim_1,48,FALSE,0.8
1349,Marg,0.5,1000,regression_group_sim_1,49,FALSE,0.8
1350,Marg,0.5,1000,regression_group_sim_1,50,FALSE,0.8
1351,Marg,0.5,1000,regression_group_sim_1,51,FALSE,0.2
1352,Marg,0.5,1000,regression_group_sim_1,52,FALSE,0.6
1353,Marg,0.5,1000,regression_group_sim_1,53,FALSE,0
1354,Marg,0.5,1000,regression_group_sim_1,54,FALSE,0.8
1355,Marg,0.5,1000,regression_group_sim_1,55,FALSE,0.8
1356,Marg,0.5,1000,regression_group_sim_1,56,FALSE,0
1357,Marg,0.5,1000,regression_group_sim_1,57,FALSE,0.4
1358,Marg,0.5,1000,regression_group_sim_1,58,FALSE,0.2
1359,Marg,0.5,1000,regression_group_sim_1,59,FALSE,0.4
1360,Marg,0.5,1000,regression_group_sim_1,60,FALSE,0.4
1361,Marg,0.5,1000,regression_group_sim_1,61,FALSE,0.2
1362,Marg,0.5,1000,regression_group_sim_1,62,FALSE,0.2
1363,Marg,0.5,1000,regression_group_sim_1,63,FALSE,0.2
1364,Marg,0.5,1000,regression_group_sim_1,64,FALSE,0.8
1365,Marg,0.5,1000,regression_group_sim_1,65,FALSE,0.2
1366,Marg,0.5,1000,regression_group_sim_1,66,FALSE,0
1367,Marg,0.5,1000,regression_group_sim_1,67,FALSE,0.4
1368,Marg,0.5,1000,regression_group_sim_1,68,FALSE,0.6
1369,Marg,0.5,1000,regression_group_sim_1,69,FALSE,1
1370,Marg,0.5,1000,regression_group_sim_1,70,FALSE,0
1371,Marg,0.5,1000,regression_group_sim_1,71,FALSE,0.8
1372,Marg,0.5,1000,regression_group_sim_1,72,FALSE,0.8
1373,Marg,0.5,1000,regression_group_sim_1,73,FALSE,0.2
1374,Marg,0.5,1000,regression_group_sim_1,74,FALSE,0.2
1375,Marg,0.5,1000,regression_group_sim_1,75,FALSE,0.4
1376,Marg,0.5,1000,regression_group_sim_1,76,FALSE,0
1377,Marg,0.5,1000,regression_group_sim_1,77,FALSE,0
1378,Marg,0.5,1000,regression_group_sim_1,78,FALSE,0.2
1379,Marg,0.5,1000,regression_group_sim_1,79,FALSE,0.8
1380,Marg,0.5,1000,regression_group_sim_1,80,FALSE,1
1381,Marg,0.5,1000,regression_group_sim_1,81,FALSE,0
1382,Marg,0.5,1000,regression_group_sim_1,82,FALSE,0
1383,Marg,0.5,1000,regression_group_sim_1,83,FALSE,0.4
1384,Marg,0.5,1000,regression_group_sim_1,84,FALSE,0
1385,Marg,0.5,1000,regression_group_sim_1,85,FALSE,0
1386,Marg,0.5,1000,regression_group_sim_1,86,FALSE,0.8
1387,Marg,0.5,1000,regression_group_sim_1,87,FALSE,0.4
1388,Marg,0.5,1000,regression_group_sim_1,88,FALSE,0.6
1389,Marg,0.5,1000,regression_group_sim_1,89,FALSE,0.6
1390,Marg,0.5,1000,regression_group_sim_1,90,FALSE,0
1391,Marg,0.5,1000,regression_group_sim_1,91,FALSE,0
1392,Marg,0.5,1000,regression_group_sim_1,92,FALSE,0.8
1393,Marg,0.5,1000,regression_group_sim_1,93,FALSE,0
1394,Marg,0.5,1000,regression_group_sim_1,94,FALSE,0.4
1395,Marg,0.5,1000,regression_group_sim_1,95,FALSE,0.6
1396,Marg,0.5,1000,regression_group_sim_1,96,FALSE,0.8
1397,Marg,0.5,1000,regression_group_sim_1,97,FALSE,0.8
1398,Marg,0.5,1000,regression_group_sim_1,98,FALSE,0
1399,Marg,0.5,1000,regression_group_sim_1,99,FALSE,0
1400,Marg,0.5,1000,regression_group_sim_1,100,FALSE,0
1401,Marg,0.8,1000,regression_group_sim_1,1,TRUE,0.8
1402,Marg,0.8,1000,regression_group_sim_1,2,TRUE,0.2
1403,Marg,0.8,1000,regression_group_sim_1,3,TRUE,0
1404,Marg,0.8,1000,regression_group_sim_1,4,TRUE,0
1405,Marg,0.8,1000,regression_group_sim_1,5,TRUE,1
1406,Marg,0.8,1000,regression_group_sim_1,6,TRUE,0.6
1407,Marg,0.8,1000,regression_group_sim_1,7,TRUE,1
1408,Marg,0.8,1000,regression_group_sim_1,8,TRUE,1
1409,Marg,0.8,1000,regression_group_sim_1,9,TRUE,0.2
1410,Marg,0.8,1000,regression_group_sim_1,10,TRUE,1
1411,Marg,0.8,1000,regression_group_sim_1,11,TRUE,0
1412,Marg,0.8,1000,regression_group_sim_1,12,TRUE,0.8
1413,Marg,0.8,1000,regression_group_sim_1,13,TRUE,1
1414,Marg,0.8,1000,regression_group_sim_1,14,TRUE,0.8
1415,Marg,0.8,1000,regression_group_sim_1,15,TRUE,0.4
1416,Marg,0.8,1000,regression_group_sim_1,16,TRUE,0.8
1417,Marg,0.8,1000,regression_group_sim_1,17,TRUE,0
1418,Marg,0.8,1000,regression_group_sim_1,18,TRUE,0.8
1419,Marg,0.8,1000,regression_group_sim_1,19,TRUE,0.4
1420,Marg,0.8,1000,regression_group_sim_1,20,TRUE,1
1421,Marg,0.8,1000,regression_group_sim_1,21,TRUE,1
1422,Marg,0.8,1000,regression_group_sim_1,22,TRUE,1
1423,Marg,0.8,1000,regression_group_sim_1,23,TRUE,1
1424,Marg,0.8,1000,regression_group_sim_1,24,TRUE,1
1425,Marg,0.8,1000,regression_group_sim_1,25,TRUE,1
1426,Marg,0.8,1000,regression_group_sim_1,26,TRUE,1
1427,Marg,0.8,1000,regression_group_sim_1,27,TRUE,1
1428,Marg,0.8,1000,regression_group_sim_1,28,TRUE,0
1429,Marg,0.8,1000,regression_group_sim_1,29,TRUE,0.4
1430,Marg,0.8,1000,regression_group_sim_1,30,TRUE,1
1431,Marg,0.8,1000,regression_group_sim_1,31,TRUE,0.8
1432,Marg,0.8,1000,regression_group_sim_1,32,TRUE,1
1433,Marg,0.8,1000,regression_group_sim_1,33,TRUE,0
1434,Marg,0.8,1000,regression_group_sim_1,34,TRUE,0.8
1435,Marg,0.8,1000,regression_group_sim_1,35,TRUE,0.2
1436,Marg,0.8,1000,regression_group_sim_1,36,TRUE,1
1437,Marg,0.8,1000,regression_group_sim_1,37,TRUE,1
1438,Marg,0.8,1000,regression_group_sim_1,38,TRUE,1
1439,Marg,0.8,1000,regression_group_sim_1,39,TRUE,1
1440,Marg,0.8,1000,regression_group_sim_1,40,TRUE,1
1441,Marg,0.8,1000,regression_group_sim_1,41,TRUE,1
1442,Marg,0.8,1000,regression_group_sim_1,42,TRUE,1
1443,Marg,0.8,1000,regression_group_sim_1,43,TRUE,1
1444,Marg,0.8,1000,regression_group_sim_1,44,TRUE,0.6
1445,Marg,0.8,1000,regression_group_sim_1,45,TRUE,0
1446,Marg,0.8,1000,regression_group_sim_1,46,TRUE,0.8
1447,Marg,0.8,1000,regression_group_sim_1,47,TRUE,0.6
1448,Marg,0.8,1000,regression_group_sim_1,48,TRUE,1
1449,Marg,0.8,1000,regression_group_sim_1,49,TRUE,1
1450,Marg,0.8,1000,regression_group_sim_1,50,TRUE,1
1451,Marg,0.8,1000,regression_group_sim_1,51,TRUE,0.6
1452,Marg,0.8,1000,regression_group_sim_1,52,TRUE,1
1453,Marg,0.8,1000,regression_group_sim_1,53,TRUE,0
1454,Marg,0.8,1000,regression_group_sim_1,54,TRUE,1
1455,Marg,0.8,1000,regression_group_sim_1,55,TRUE,1
1456,Marg,0.8,1000,regression_group_sim_1,56,TRUE,0.8
1457,Marg,0.8,1000,regression_group_sim_1,57,TRUE,1
1458,Marg,0.8,1000,regression_group_sim_1,58,TRUE,1
1459,Marg,0.8,1000,regression_group_sim_1,59,TRUE,1
1460,Marg,0.8,1000,regression_group_sim_1,60,TRUE,1
1461,Marg,0.8,1000,regression_group_sim_1,61,TRUE,0.8
1462,Marg,0.8,1000,regression_group_sim_1,62,TRUE,1
1463,Marg,0.8,1000,regression_group_sim_1,63,TRUE,0.6
1464,Marg,0.8,1000,regression_group_sim_1,64,TRUE,1
1465,Marg,0.8,1000,regression_group_sim_1,65,TRUE,1
1466,Marg,0.8,1000,regression_group_sim_1,66,TRUE,1
1467,Marg,0.8,1000,regression_group_sim_1,67,TRUE,1
1468,Marg,0.8,1000,regression_group_sim_1,68,TRUE,1
1469,Marg,0.8,1000,regression_group_sim_1,69,TRUE,1
1470,Marg,0.8,1000,regression_group_sim_1,70,TRUE,1
